date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-06-21,1,1.0,0.0,5.0,2583.0,0.0,388.403,10.0,780.0,810.0,151.72799999999998,167.0,169.245,2898.0,36.0,5.0,35.0,34.0,0.0,194.0,10.0,21.0,15.0,106.0,7.0,293.84,175.0,6.0,12.0,330.356,63.836998,4339.485,0.0,36.058
2017-06-22,1,1.0,0.0,5.0,1824.0,0.0,361.81300000000005,18.0,816.0,713.0,130.453,128.0,82.311,2499.0,14.0,2.0,21.0,31.0,0.0,188.0,18.0,10.0,5.0,93.0,5.0,316.308,111.0,7.0,16.0,257.608,65.75,2298.442,0.0,31.95
2017-06-23,1,10.0,0.0,3.0,2394.0,0.0,424.38300000000004,39.0,872.0,834.0,159.98,145.0,138.187,2663.0,41.0,3.0,38.0,37.0,1.0,174.0,8.0,35.0,3.0,115.0,5.0,575.063,117.0,4.0,13.0,487.16602,88.676,2550.005,0.0,36.330999999999996
2017-06-24,1,12.0,0.0,8.0,2674.0,1.0,416.026,5.0,698.0,795.0,149.69299999999998,148.0,144.0,2877.0,25.0,0.0,42.0,25.0,2.0,190.0,20.0,22.0,2.0,128.0,6.0,273.322,158.0,12.0,10.0,257.612,78.744,2558.38,0.0,31.666999999999998
2017-06-25,1,4.0,0.0,4.0,1070.0,0.0,215.282,9.0,290.0,300.0,61.382,67.0,42.0,1264.0,10.0,2.0,6.0,13.0,0.0,91.0,6.0,8.0,1.0,45.0,4.0,84.39200000000001,75.0,1.0,6.0,119.6,42.516000000000005,1161.008,0.0,8.889
2017-06-26,1,3.0,0.0,7.0,2242.0,0.0,389.051,12.0,698.0,748.0,116.363,164.0,143.611,2812.0,23.0,3.0,16.0,35.0,0.0,170.0,9.0,22.0,9.0,55.0,6.0,253.579,154.0,5.0,9.0,304.98,56.367,2238.98,0.0,17.846
2017-06-27,1,4.0,0.0,3.0,2101.0,0.0,329.405,22.0,727.0,741.0,120.73299999999999,120.0,68.0,2653.0,37.0,2.0,18.0,35.0,0.0,182.0,11.0,13.0,11.0,46.0,6.0,239.53,125.0,8.0,13.0,352.845,56.99100000000001,2426.717,0.0,26.128
2017-06-28,1,2.0,0.0,5.0,2203.0,0.0,404.476,20.0,790.0,805.0,166.77700000000002,164.0,128.0,3003.0,16.0,2.0,27.0,20.0,2.0,216.0,22.0,24.0,9.0,68.0,6.0,276.242,143.0,6.0,12.0,368.505,70.14699999999999,4393.774,0.0,36.663000000000004
2017-06-29,1,1.0,0.0,2.0,2128.0,0.0,387.05699999999996,14.0,709.0,680.0,110.423996,118.0,159.77,2603.0,17.0,3.0,26.0,23.0,1.0,145.0,11.0,18.0,19.0,60.0,7.0,275.60400000000004,96.0,9.0,6.0,220.40900000000002,76.34,2310.124,0.0,11.834000000000001
2017-06-30,1,11.0,0.0,2.0,2496.0,0.0,417.87699999999995,26.0,813.0,784.0,176.74,133.0,107.0,2916.0,20.0,0.0,28.0,31.0,1.0,178.0,10.0,13.0,21.0,120.0,2.0,873.4839999999999,127.0,8.0,6.0,612.367,77.244,2229.658,0.0,32.621998
2017-07-01,1,7.0,0.0,7.0,2596.0,0.0,344.722,10.0,777.0,811.0,159.36700000000002,154.0,125.0,2871.0,14.0,2.0,56.0,18.0,1.0,199.0,7.0,20.0,14.0,121.0,9.0,332.281,153.0,7.0,6.0,337.059,68.781,2536.962,0.0,37.762
2017-07-02,1,4.0,0.0,2.0,1135.0,0.0,177.385,8.0,272.0,389.0,74.479004,82.0,59.0,1222.0,14.0,2.0,14.0,13.0,0.0,107.0,16.0,12.0,1.0,48.0,4.0,112.194,75.0,5.0,2.0,140.87599,36.621002000000004,1265.451,0.0,15.290999999999999
2017-07-03,1,0.0,0.0,5.0,2526.0,1.0,452.515,15.0,734.0,801.0,162.576,168.0,115.0,2952.0,25.0,0.0,33.0,32.0,1.0,205.0,16.0,28.0,18.0,57.0,2.0,269.704,175.0,10.0,13.0,325.485,79.124,2954.9840000000004,0.0,24.831001
2017-07-04,1,5.0,0.0,6.0,2284.0,0.0,355.031,36.0,784.0,734.0,144.405,113.0,135.584,2759.0,27.0,3.0,22.0,28.0,0.0,202.0,12.0,9.0,20.0,74.0,0.0,319.655,181.0,4.0,6.0,353.39099999999996,60.068999999999996,2265.395,0.0,9.174
2017-07-05,1,1.0,0.0,2.0,2691.0,0.0,426.284,11.0,879.0,814.0,164.52900000000002,156.0,160.22,3147.0,15.0,1.0,71.0,33.0,0.0,257.0,19.0,35.0,14.0,70.0,8.0,269.724,160.0,7.0,9.0,406.72,64.196,4092.718,0.0,38.997
2017-07-06,1,5.0,0.0,5.0,2284.0,0.0,331.689,14.0,719.0,652.0,123.13600000000001,124.0,138.90201000000002,2550.0,18.0,3.0,35.0,23.0,0.0,162.0,6.0,12.0,3.0,93.0,12.0,271.036,128.0,8.0,8.0,289.747,66.326996,2206.24,0.0,20.674
2017-07-07,1,4.0,0.0,0.0,2574.0,1.0,397.38800000000003,12.0,751.0,764.0,155.454,138.0,125.0,2972.0,21.0,1.0,35.0,11.0,1.0,198.0,10.0,16.0,8.0,128.0,7.0,589.263,143.0,7.0,10.0,537.395,88.12,2246.033,0.0,51.047
2017-07-08,1,6.0,0.0,3.0,2351.0,0.0,407.33,5.0,700.0,754.0,126.255,175.0,142.344,2561.0,18.0,2.0,29.0,14.0,0.0,169.0,15.0,14.0,6.0,113.0,11.0,253.44799999999998,160.0,3.0,3.0,328.702,60.972,2536.969,0.0,27.2
2017-07-09,1,2.0,0.0,3.0,1181.0,0.0,152.535,6.0,268.0,341.0,75.875,88.0,39.0,1140.0,13.0,0.0,6.0,7.0,0.0,66.0,10.0,18.0,4.0,45.0,2.0,100.701004,55.0,0.0,3.0,148.703,29.324,1307.405,0.0,20.111
2017-07-10,1,3.0,0.0,3.0,2338.0,0.0,417.14300000000003,46.0,772.0,835.0,135.753,141.0,110.321,2849.0,30.0,0.0,31.0,42.0,0.0,195.0,14.0,33.0,7.0,48.0,8.0,253.422,180.0,8.0,14.0,365.931,52.765,2676.177,0.0,16.465999999999998
2017-07-11,1,7.0,0.0,4.0,2372.0,1.0,320.145,14.0,754.0,726.0,114.04899999999999,128.0,126.520004,2712.0,14.0,3.0,25.0,13.0,0.0,164.0,7.0,26.0,2.0,75.0,13.0,275.343,124.0,7.0,10.0,377.60400000000004,46.222,2072.5389999999998,0.0,20.037
2017-07-12,1,7.0,0.0,7.0,2460.0,0.0,428.963,11.0,826.0,884.0,122.322,169.0,164.215,3185.0,25.0,2.0,27.0,30.0,0.0,193.0,18.0,38.0,12.0,70.0,15.0,252.378,171.0,5.0,19.0,371.235,76.277,4106.119000000001,0.0,30.874000000000002
2017-07-13,1,9.0,0.0,5.0,2115.0,0.0,348.923,19.0,615.0,764.0,118.337,113.0,152.52899,2571.0,46.0,2.0,20.0,33.0,1.0,140.0,9.0,17.0,4.0,98.0,6.0,230.967,120.0,8.0,4.0,313.532,79.597,2275.6420000000003,0.0,31.215999999999998
2017-07-14,1,4.0,0.0,2.0,2529.0,2.0,297.425,26.0,766.0,748.0,209.174,172.0,145.616,3182.0,27.0,1.0,11.0,48.0,1.0,212.0,9.0,30.0,10.0,114.0,4.0,569.363,183.0,7.0,3.0,542.4209999999999,83.645004,2408.065,0.0,28.565
2017-07-15,1,6.0,0.0,5.0,2183.0,0.0,318.612,23.0,621.0,615.0,121.789,169.0,121.29,2297.0,27.0,1.0,11.0,43.0,0.0,206.0,11.0,14.0,10.0,126.0,3.0,262.277,130.0,6.0,8.0,288.074,74.40899999999999,2154.7729999999997,0.0,14.98
2017-07-16,1,2.0,0.0,2.0,1079.0,0.0,121.055,9.0,231.0,325.0,62.795,60.0,40.0,1028.0,5.0,2.0,11.0,7.0,0.0,93.0,10.0,6.0,0.0,47.0,0.0,90.05,63.0,3.0,7.0,156.183,38.567,1118.2069999999999,0.0,12.314
2017-07-17,1,2.0,0.0,5.0,2381.0,1.0,385.80800000000005,8.0,704.0,795.0,176.483,170.0,145.241,2720.0,14.0,4.0,21.0,21.0,1.0,240.0,13.0,6.0,6.0,42.0,4.0,224.84999,178.0,4.0,3.0,393.605,54.396,2581.681,0.0,32.649002
2017-07-18,1,3.0,0.0,3.0,2589.0,0.0,356.837,11.0,647.0,777.0,164.567,143.0,127.632,3370.0,31.0,3.0,30.0,29.0,0.0,193.0,19.0,16.0,6.0,88.0,4.0,327.487,140.0,4.0,12.0,376.801,57.829002,2425.7039999999997,0.0,23.29
2017-07-19,1,7.0,0.0,3.0,2369.0,0.0,411.06199999999995,12.0,860.0,781.0,158.58700000000002,151.0,151.20600000000002,3065.0,23.0,0.0,16.0,25.0,0.0,221.0,20.0,17.0,3.0,69.0,3.0,284.469,128.0,1.0,13.0,311.232,68.336,3799.933,0.0,26.513
2017-07-20,1,4.0,0.0,2.0,2006.0,0.0,338.80199999999996,15.0,772.0,758.0,127.906,157.0,125.658005,2592.0,27.0,1.0,25.0,29.0,3.0,195.0,21.0,17.0,2.0,90.0,5.0,247.424,176.0,5.0,8.0,438.599,64.403,2182.5989,0.0,13.543
2017-07-21,1,10.0,0.0,2.0,2859.0,0.0,427.278,35.0,879.0,741.0,143.225,157.0,149.934,2725.0,62.0,1.0,47.0,22.0,0.0,196.0,13.0,29.0,2.0,140.0,8.0,743.928,121.0,2.0,7.0,520.784,84.048996,2615.542,0.0,37.97
2017-07-22,1,8.0,0.0,2.0,2258.0,0.0,383.414,26.0,732.0,691.0,143.608,164.0,181.0,2576.0,12.0,2.0,15.0,22.0,0.0,189.0,18.0,21.0,4.0,128.0,13.0,470.41900000000004,160.0,5.0,11.0,262.48,72.369,2510.0370000000003,0.0,40.196999999999996
2017-07-23,1,0.0,0.0,3.0,1024.0,0.0,136.874,0.0,276.0,382.0,45.012,76.0,70.0,1371.0,8.0,0.0,6.0,7.0,0.0,101.0,5.0,12.0,1.0,49.0,2.0,143.506,83.0,3.0,0.0,165.49400000000003,33.466,1291.622,0.0,13.663
2017-07-24,1,4.0,0.0,1.0,2158.0,0.0,365.35,22.0,646.0,758.0,157.249,162.0,131.623,2612.0,21.0,1.0,13.0,15.0,2.0,246.0,13.0,22.0,7.0,50.0,9.0,417.17900000000003,177.0,4.0,9.0,366.81199999999995,80.93,2589.719,0.0,33.989000000000004
2017-07-25,1,10.0,0.0,7.0,2438.0,0.0,374.29102,21.0,644.0,698.0,150.592,129.0,123.389,2405.0,35.0,5.0,34.0,30.0,1.0,229.0,12.0,29.0,7.0,72.0,9.0,248.94301000000002,152.0,4.0,11.0,376.168,52.07,2001.2379999999998,0.0,20.752
2017-07-26,1,2.0,0.0,3.0,2242.0,0.0,354.80402000000004,16.0,727.0,775.0,135.268,143.0,157.342,2878.0,29.0,1.0,15.0,19.0,0.0,228.0,16.0,30.0,8.0,110.0,5.0,284.578,167.0,2.0,13.0,370.381,60.576,3766.491,0.0,20.793000000000003
2017-07-27,1,5.0,0.0,1.0,2002.0,0.0,321.0,21.0,660.0,722.0,116.137,127.0,130.785,2466.0,30.0,6.0,7.0,24.0,4.0,169.0,17.0,26.0,4.0,75.0,6.0,269.968,137.0,3.0,4.0,322.741,70.362,2313.988,0.0,17.660999999999998
2017-07-28,1,7.0,0.0,2.0,2358.0,0.0,403.645,20.0,714.0,711.0,178.40900000000002,150.0,121.0,2622.0,20.0,2.0,22.0,12.0,0.0,161.0,16.0,32.0,5.0,136.0,7.0,546.222,140.0,4.0,14.0,496.034,100.97200000000001,2328.788,0.0,31.619
2017-07-29,1,4.0,0.0,3.0,2161.0,0.0,330.035,6.0,667.0,676.0,122.68,143.0,133.5,2446.0,14.0,2.0,12.0,27.0,2.0,193.0,13.0,6.0,0.0,142.0,3.0,204.293,134.0,4.0,8.0,219.293,57.391999999999996,2407.446,0.0,24.553
2017-07-30,1,1.0,0.0,2.0,1212.0,0.0,153.808,0.0,238.0,316.0,54.29600000000001,83.0,37.0,1086.0,8.0,0.0,2.0,8.0,0.0,98.0,2.0,18.0,0.0,37.0,3.0,165.56999,62.0,6.0,2.0,113.46799999999999,55.483999999999995,1178.718,0.0,7.8719997
2017-07-31,1,8.0,0.0,3.0,2414.0,1.0,370.994,3.0,678.0,727.0,189.11,149.0,158.35399999999998,2966.0,11.0,1.0,24.0,39.0,2.0,227.0,21.0,15.0,4.0,71.0,7.0,254.11599999999999,194.0,4.0,7.0,385.405,64.255,2603.3720000000003,0.0,25.119
2017-08-01,1,5.0,0.0,4.0,2627.0,0.0,373.70898,11.0,867.0,668.0,133.588,161.0,144.126,2872.0,25.0,0.0,20.0,38.0,0.0,241.0,12.0,22.0,21.0,73.0,5.0,336.499,166.0,4.0,12.0,312.36002,81.507,2560.61,0.0,33.489998
2017-08-02,1,4.0,0.0,2.0,2645.0,0.0,428.186,7.0,942.0,941.0,150.745,160.0,200.899,3247.0,26.0,1.0,38.0,18.0,0.0,277.0,18.0,31.0,10.0,81.0,7.0,270.592,169.0,2.0,12.0,375.62302,63.056999999999995,4375.5522,0.0,24.878
2017-08-03,1,3.0,0.0,5.0,2037.0,0.0,282.81,10.0,622.0,529.0,106.929,120.0,132.185,2177.0,24.0,3.0,20.0,26.0,0.0,169.0,13.0,10.0,2.0,93.0,5.0,272.606,149.0,2.0,7.0,233.68900000000002,57.153999999999996,1925.761,0.0,33.486
2017-08-04,1,8.0,0.0,7.0,2479.0,0.0,385.04400000000004,24.0,729.0,767.0,170.185,143.0,143.0,2778.0,9.0,4.0,49.0,22.0,0.0,168.0,10.0,17.0,13.0,155.0,2.0,639.5509599999999,138.0,7.0,5.0,481.04900000000004,60.498000000000005,2702.803,0.0,33.768
2017-08-05,1,5.0,0.0,3.0,2093.0,0.0,271.579,12.0,442.0,624.0,104.16799999999999,155.0,155.597,2034.0,13.0,0.0,10.0,25.0,0.0,158.0,16.0,17.0,2.0,116.0,13.0,481.923,154.0,5.0,9.0,257.44,66.906,2126.341,0.0,17.625
2017-08-06,1,6.0,0.0,2.0,968.0,0.0,144.024,2.0,233.0,312.0,60.288999999999994,47.0,40.0,1025.0,11.0,2.0,2.0,8.0,0.0,77.0,6.0,9.0,16.0,41.0,4.0,116.098,74.0,3.0,4.0,117.78299999999999,39.656998,1027.442,0.0,11.955
2017-08-07,1,7.0,0.0,5.0,2086.0,0.0,328.38199999999995,18.0,741.0,717.0,138.907,152.0,136.719,2551.0,19.0,2.0,19.0,24.0,0.0,168.0,19.0,10.0,5.0,58.0,16.0,236.74599999999998,187.0,4.0,7.0,364.209,69.72399999999999,2416.1279999999997,0.0,32.321
2017-08-08,1,4.0,0.0,2.0,2418.0,0.0,361.412,11.0,767.0,569.0,130.678,130.0,134.287,3062.0,23.0,3.0,22.0,27.0,0.0,208.0,19.0,19.0,16.0,87.0,9.0,226.22499,239.0,6.0,4.0,277.277,84.333,2137.0370000000003,0.0,74.51
2017-08-09,1,7.0,0.0,4.0,2311.0,0.0,399.54699999999997,12.0,651.0,789.0,123.49600000000001,134.0,154.309,2719.0,20.0,3.0,29.0,16.0,0.0,161.0,31.0,20.0,0.0,99.0,2.0,373.666,288.0,7.0,12.0,289.324,51.18899999999999,3855.684,0.0,21.436999999999998
2017-08-10,1,9.0,0.0,10.0,2377.0,0.0,417.02099999999996,17.0,696.0,736.0,139.761,114.0,167.70999,2591.0,23.0,1.0,39.0,31.0,0.0,170.0,7.0,22.0,8.0,142.0,7.0,243.94301000000002,183.0,5.0,11.0,268.744,97.53200000000001,2261.499,0.0,39.369
2017-08-11,1,1.0,0.0,1.0,1006.0,0.0,145.607,4.0,341.0,343.0,64.30199999999999,86.0,61.0,1270.0,9.0,1.0,27.0,14.0,0.0,74.0,3.0,15.0,1.0,67.0,4.0,385.99402000000003,53.0,5.0,3.0,259.118,24.963001000000002,1115.3339999999998,0.0,19.424
2017-08-12,1,6.0,0.0,3.0,1659.0,0.0,243.22,3.0,351.0,526.0,99.488,113.0,107.794,1630.0,19.0,0.0,17.0,31.0,0.0,116.0,9.0,10.0,8.0,90.0,6.0,211.75599999999997,227.0,3.0,6.0,217.66400000000002,48.058,1762.493,0.0,20.15
2017-08-13,1,1.0,0.0,1.0,803.0,0.0,136.679,1.0,169.0,266.0,47.77,60.0,50.0,952.0,6.0,1.0,13.0,8.0,0.0,61.0,7.0,8.0,3.0,35.0,4.0,88.182,45.0,2.0,0.0,115.758,20.346,986.669,0.0,11.378
2017-08-14,1,1.0,0.0,6.0,2201.0,0.0,346.038,4.0,571.0,699.0,154.578,170.0,110.0,2407.0,20.0,0.0,50.0,31.0,0.0,161.0,17.0,27.0,21.0,100.0,8.0,192.763,159.0,3.0,6.0,270.047,72.00399999999999,2611.755,0.0,14.129000000000001
2017-08-15,1,4.0,0.0,4.0,1942.0,0.0,329.54102,21.0,703.0,602.0,116.402,131.0,89.0,2508.0,13.0,3.0,30.0,33.0,0.0,156.0,9.0,17.0,4.0,94.0,3.0,274.176,173.0,3.0,21.0,234.892,42.822998,2240.23,0.0,22.487
date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-03-25,2,9.0,0.0,3.0,5193.0,0.0,864.0,20.0,1120.0,1321.0,349.49800000000005,242.0,159.621,5567.0,40.0,1.0,40.0,20.0,1.0,364.0,55.0,14.0,4.0,187.0,14.0,428.353,322.0,7.0,13.0,591.256,217.66299999999998,3001.969,3.0,28.752
2017-03-26,2,7.0,0.0,9.0,5404.0,1.0,985.0,8.0,1105.0,1487.0,427.894,264.0,121.0,5655.0,52.0,6.0,19.0,23.0,2.0,362.0,28.0,18.0,6.0,85.0,7.0,467.07300000000004,327.0,18.0,10.0,669.177,182.423,3132.2969,2.0,55.097
2017-03-27,2,2.0,0.0,2.0,3147.0,0.0,693.0,4.0,905.0,1003.0,301.459,157.0,76.0,4085.0,27.0,1.0,15.0,16.0,0.0,302.0,20.0,3.0,4.0,29.0,5.0,453.89599999999996,242.0,9.0,4.0,449.189,164.261,2470.051,0.0,40.979
2017-03-28,2,3.0,1.0,2.0,2641.0,0.0,666.0,10.0,814.0,877.0,298.54,138.0,83.0,3730.0,18.0,1.0,9.0,17.0,0.0,263.0,14.0,7.0,6.0,105.0,2.0,335.63998,217.0,5.0,6.0,344.49199999999996,107.49200400000001,2028.243,3.0,28.551
2017-03-29,2,11.0,1.0,4.0,3348.0,0.0,786.0,14.0,881.0,1049.0,304.573,198.0,113.0,4270.0,36.0,2.0,16.0,17.0,0.0,287.0,17.0,9.0,5.0,57.0,8.0,695.82,263.0,7.0,9.0,392.598,167.81601,3606.152,1.0,34.204
2017-03-30,2,5.0,0.0,0.0,2252.0,1.0,599.0,8.0,764.0,795.0,218.15400000000002,135.0,51.0,3479.0,23.0,1.0,23.0,8.0,0.0,238.0,16.0,7.0,7.0,53.0,4.0,292.427,182.0,10.0,6.0,344.32099999999997,123.868,1908.6370000000002,0.0,20.019001
2017-03-31,2,0.0,0.0,6.0,3075.0,0.0,751.0,7.0,901.0,1067.0,312.593,203.0,119.944,4799.0,45.0,0.0,20.0,5.0,0.0,281.0,27.0,15.0,8.0,37.0,8.0,1200.484,273.0,15.0,4.0,647.896,141.859,2286.976,0.0,28.655
2017-04-01,2,9.0,0.0,15.0,5679.0,0.0,1099.0,17.0,1865.0,1694.0,421.397,297.0,213.514,8544.0,41.0,2.0,15.0,12.0,0.0,564.0,41.0,24.0,13.0,0.0,17.0,774.9810000000001,548.0,18.0,26.0,838.93,259.531,4134.349,0.0,55.781000000000006
2017-04-02,2,10.0,0.0,10.0,4874.0,0.0,1044.0,6.0,1262.0,1528.0,301.14099999999996,293.0,158.0,6539.0,39.0,0.0,22.0,17.0,0.0,444.0,48.0,27.0,8.0,0.0,5.0,526.129,475.0,20.0,14.0,736.3510000000001,222.18099999999998,3833.906,1.0,45.178999999999995
2017-04-03,2,3.0,0.0,3.0,3402.0,2.0,739.0,13.0,1040.0,946.0,224.86,174.0,102.0,4693.0,14.0,1.0,17.0,11.0,0.0,309.0,17.0,6.0,7.0,38.0,3.0,350.93800000000005,327.0,13.0,10.0,489.186,109.15700000000001,2136.657,0.0,35.613
2017-04-04,2,6.0,0.0,2.0,2869.0,0.0,574.0,8.0,1072.0,926.0,259.284,162.0,79.0,4326.0,19.0,1.0,16.0,20.0,0.0,281.0,29.0,9.0,1.0,48.0,3.0,689.909,265.0,12.0,8.0,433.68699999999995,120.91799999999999,2161.124,0.0,16.803
2017-04-05,2,11.0,0.0,5.0,2874.0,0.0,751.0,10.0,1070.0,911.0,285.552,152.0,109.0,4335.0,24.0,0.0,30.0,9.0,0.0,270.0,17.0,14.0,7.0,67.0,1.0,570.7080000000001,219.0,9.0,6.0,463.23,116.831,3629.4841,0.0,35.882
2017-04-06,2,3.0,0.0,3.0,2549.0,1.0,624.0,10.0,891.0,828.0,210.28799999999998,162.0,72.18,3904.0,39.0,4.0,15.0,25.0,0.0,232.0,29.0,5.0,21.0,50.0,8.0,398.844,221.0,12.0,8.0,406.714,124.435,1940.1660000000002,0.0,28.129
2017-04-07,2,9.0,0.0,2.0,2958.0,0.0,669.0,21.0,895.0,1048.0,333.631,211.0,164.0,4203.0,42.0,0.0,14.0,12.0,0.0,234.0,14.0,13.0,8.0,80.0,20.0,1315.943,240.0,6.0,17.0,750.3710000000001,104.95700000000001,2448.052,2.0,55.47
2017-04-08,2,10.0,0.0,4.0,4106.0,0.0,828.0,21.0,1171.0,1213.0,292.67900000000003,213.0,135.208,5427.0,48.0,1.0,28.0,98.0,1.0,328.0,35.0,11.0,11.0,151.0,16.0,419.977,368.0,15.0,10.0,538.678,189.204,2914.282,0.0,23.055999999999997
2017-04-09,2,14.0,0.0,5.0,4863.0,0.0,1069.0,29.0,1145.0,1412.0,401.48,273.0,149.135,6027.0,42.0,1.0,20.0,49.0,1.0,346.0,62.0,12.0,11.0,112.0,21.0,472.98502,398.0,19.0,9.0,637.52203,225.85501000000002,3388.555,0.0,35.205999999999996
2017-04-10,2,7.0,0.0,2.0,2679.0,0.0,677.0,4.0,743.0,840.0,184.205,141.0,77.0,3794.0,16.0,1.0,19.0,21.0,1.0,205.0,34.0,13.0,6.0,42.0,15.0,228.524,211.0,7.0,6.0,361.439,148.139,2002.864,0.0,27.141
2017-04-11,2,7.0,0.0,3.0,2856.0,0.0,616.0,11.0,805.0,833.0,222.928,159.0,77.0,3916.0,27.0,2.0,10.0,12.0,0.0,208.0,28.0,20.0,2.0,58.0,10.0,360.93300000000005,233.0,11.0,3.0,347.505,135.638,2213.614,1.0,28.234001
2017-04-12,2,9.0,0.0,0.0,3178.0,0.0,570.0,25.0,769.0,1012.0,207.442,167.0,140.81,3968.0,24.0,2.0,15.0,49.0,0.0,208.0,28.0,28.0,10.0,73.0,11.0,471.48199999999997,190.0,11.0,4.0,356.147,179.265,3401.3979999999997,0.0,38.148
2017-04-13,2,4.0,0.0,7.0,3194.0,0.0,526.0,25.0,734.0,1042.0,201.317,184.0,95.0,3885.0,12.0,0.0,26.0,5.0,0.0,208.0,16.0,17.0,5.0,123.0,9.0,530.345,189.0,17.0,13.0,255.30900000000003,202.325,2057.8089999999997,0.0,34.075
2017-04-14,2,5.0,0.0,4.0,3262.0,0.0,600.0,10.0,778.0,974.0,229.497,179.0,102.0,3621.0,32.0,1.0,20.0,29.0,0.0,206.0,11.0,14.0,8.0,124.0,12.0,416.80798,220.0,10.0,15.0,383.214,100.49,1912.019,0.0,42.358999999999995
2017-04-15,2,6.0,0.0,3.0,3378.0,0.0,683.0,19.0,870.0,1032.0,224.53599999999997,150.0,128.58,4106.0,32.0,2.0,8.0,26.0,0.0,250.0,24.0,24.0,10.0,136.0,9.0,342.68199999999996,231.0,9.0,10.0,422.784,165.643,2337.018,2.0,31.125
2017-04-16,2,11.0,0.0,10.0,4175.0,0.0,882.0,12.0,1039.0,1236.0,340.115,211.0,135.0,5063.0,47.0,4.0,17.0,28.0,0.0,324.0,31.0,23.0,7.0,54.0,9.0,394.39099999999996,365.0,15.0,16.0,548.864,169.838,3034.507,0.0,32.818000000000005
2017-04-17,2,5.0,0.0,4.0,3047.0,0.0,691.2510000000001,7.0,840.0,872.0,262.94,147.0,73.0,3610.0,30.0,4.0,17.0,12.0,0.0,236.0,32.0,13.0,8.0,35.0,3.0,448.51099999999997,259.0,6.0,5.0,408.32099999999997,114.76,2194.277,4.0,26.535999999999998
2017-04-18,2,5.0,0.0,6.0,2699.0,0.0,588.0,7.0,793.0,725.0,166.28799999999998,176.0,88.0,3412.0,33.0,3.0,12.0,24.0,1.0,242.0,20.0,10.0,4.0,34.0,7.0,321.89799999999997,206.0,14.0,12.0,478.74199999999996,127.451004,2155.709,0.0,30.326
2017-04-19,2,7.0,0.0,3.0,2638.0,0.0,694.0,12.0,812.0,833.0,254.765,164.0,95.0,3997.0,50.0,1.0,16.0,49.0,1.0,251.0,25.0,12.0,14.0,46.0,5.0,447.691,247.0,9.0,7.0,451.63998,123.816,3445.255,1.0,24.936
2017-04-20,2,10.0,0.0,4.0,2347.0,0.0,565.531,11.0,829.0,729.0,211.66299999999998,132.0,91.0,3807.0,30.0,1.0,13.0,14.0,1.0,246.0,24.0,17.0,5.0,40.0,10.0,375.87,229.0,12.0,4.0,381.741,75.89699999999999,2160.8591,1.0,19.732
2017-04-21,2,10.0,0.0,3.0,3094.0,0.0,675.0,22.0,1014.0,974.0,264.954,191.0,148.0,4435.0,39.0,1.0,16.0,18.0,0.0,271.0,24.0,44.0,7.0,102.0,7.0,1263.066,199.0,11.0,5.0,740.3560000000001,143.832,2501.221,2.0,42.085
2017-04-22,2,3.0,0.0,3.0,3935.0,0.0,746.26,20.0,1108.0,1239.0,236.33599999999998,226.0,191.41,4937.0,37.0,3.0,40.0,14.0,0.0,267.0,28.0,24.0,10.0,114.0,13.0,526.955,309.0,16.0,20.0,589.552,179.828,2986.268,0.0,41.192
2017-04-23,2,8.0,0.0,5.0,4903.0,0.0,871.0,5.0,1243.0,1476.0,376.49199999999996,319.0,198.0,5920.0,72.0,1.0,28.0,23.0,1.0,354.0,53.0,11.0,18.0,105.0,11.0,431.921,387.0,13.0,23.0,629.665,126.56100500000001,3465.4320000000002,1.0,53.611000000000004
2017-04-24,2,4.0,0.0,1.0,3103.0,0.0,672.0,12.0,923.0,959.0,238.192,172.0,96.079,4254.0,23.0,1.0,9.0,5.0,1.0,286.0,20.0,11.0,9.0,32.0,12.0,394.12,262.0,12.0,7.0,449.569,108.448,2309.4179999999997,0.0,30.283
2017-04-25,2,2.0,0.0,4.0,2965.0,0.0,666.0,9.0,965.0,984.0,227.972,183.0,87.0,3922.0,32.0,0.0,25.0,12.0,1.0,212.0,20.0,7.0,0.0,34.0,9.0,429.01102000000003,217.0,9.0,9.0,428.43,59.937,2418.243,3.0,24.357
